PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD
CC|72840082|CN200504|AN2838|ACT|529900|164|Strathmore Road|15|1||02135|N|This charming corner unit is conveniently located in Brighton's Cleveland Circle. This spacious two bedroom condo offers plenty of natural light and boasts hardwood floors and high ceilings throughout. A well-equipped kitchen with new appliances opens up to a sunny living room, offering a much sought after open-concept layout. Walking distance to Boston College, steps to the Chestnut Hill Ave green line T stop, perfect for a full-time resident or an investor! This unit is currently leased out through 8/31/2021 with tenants paying $2,450/month.https://my.matterport.com/show/?m=EeyoCPcMmxv|23|6/1/2021 6:56:00 AM|0|N||A|G|5|||840|N|4|2|1|0|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|394800|4169.09|2020|390|3|0||0||1f;0h|A|C||||E||L||A|A|B,C,D,F,H,J,K,L,Y|28|N||N|||||0|N
CC|72840089|BB815381|NB4939|ACT|725000|96|Neponset Ave|2|1||02122|N|Pope's Hill two bed study duplex in Neponset. Beautiful open layout living room that leads into a gourmet kitchen and cozy gas fireplace. Every box is checked in this great home; Deeded Parking, Outdoor Space, Common Room Gym and Club Room, Built Out Closets, Custom HD Blinds, Updated Kitchen and Baths, Large Master Bedroom, Two Beds + Study for office or third bedroom. Building is pet friendly and owner occupied with great pride of ownership. Don't miss this opportunity in one of Boston's best neighborhoods right next to the 60 acre Neponset River waterfront park, bike trails and kayak launch.|14|6/1/2021 7:04:00 AM|0|N||A|H|2|||1779|Y|5|2|2|0|Y|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|593300|6383.15|2020|206|1|0||2||2f;0h|||||1|A|1|A||A|A||6|N|||||||2|N
CC|72840095|BB923030|AN3373|ACT|445000|51|Hancock St|12|1|102|02114|N|Adorable sunny studio in Beacon Hill with an attention to detail that is rarely found at this price point!  A perfect city home located close to MGH, the new TD Garden entertainment complex or financial district offices. Situated at the top rear of the building, this private space has a proper kitchen with custom cabinetry, bisque-colored gas stove and hidden Bosch dishwasher, while the marble-tiled bathroom has a relaxing bathtub and chic polished-nickel shower/tub system. Also featured are original pine floors, charming fireplace, and deeded stairway/landing easement to place a desk, workout equipment or additional storage. Additional highlights to this well-managed, pet-friendly building are the lovely common courtyard, first floor common laundry and street-accessed bicycle room. Truly move-in ready, the unit is freshly painted and can include most furniture for a unique “buy the look” opportunity. ** First Open House: Sunday, June 6th from 12-2pm **|34|6/1/2021 7:11:00 AM|0|N||A|C|1|||361|N|2|0|1|0|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|4122|2021|333.5|4|0||0|D|1f;0h|M|B|D|D,G,R|1|E||B|E|A|A|A,C,I|14|N||N||N||73 square feet is the deeded easement including the stairwell and most of the top floor.|0|N
CC|72840142|CN217558|AN2693|ACT|589000|54|River St|4|1|05E|02126|N|Welcome to RiverWalk @ Lower Mills! Located in Boston's historic Lower Mills neighborhood this quiet, off street newly constructed building overlooking the beautiful Neponset River & the Lower River Greenway, perfect for a nice walk or bike ride. Plenty of room to work from home in these spacious open floor plan units or a quick 2 minute walk to Milton's Central Ave Red Line & short drive to RT 93/95 for easy commuting. The project features built in HushFrame soundproof system to ensure optimum noise control throughout each unit. Modern energy efficient w/ LED lighting, energy star rated heat pumps, appliances and h/w heaters that average less cost per year. Video intercom system w/ convenient in unit door release. Luxury Kitchen finishes w/ stainless GE cafe appliances, Quartz countertops, designer backsplash, self closing custom cabinetry, Beautiful White Oak hardwood flooring, in Unit laundry-washer dryer included, 1 deeded off street space.|19|6/9/2021 9:43:00 AM|0|N||A|G|1|||1000|N|3|2|2|0|Y||23X15|K,44,47||||||||15X10|K,O,U,33,5,26,44,47,51,53||14X12|A,K,47||12X11|K,47||||||||8X5|A,19,L,U,33,47,62,64||8X5|A,24,L,U,33,47,62,64|||2,39,57|||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|150|1|0||1|A,F,L,N,R,V|2f;0h|A,C|A||C,D,G,W|3|A,J,13|3|A,V|A|A|A|A,D,K,L,P,S,Y|12|N||Y|N||||1|N
CC|72840144|CN228089|AN3518|ACT|475000|55|Broadlawn Park|19A|1|56K|02132|N|Come and enjoy the club house and outdoor swimming pool!!  Chestnut Hill/ West Roxbury locale. Features include: Elevator building, 2 deeded parking spots, 2 storage bins and bicycle storage and impressive laundry rooms. Kitchen was renovated with white Shaker style cabinetry and solid surface counter tops. Gas cooking. Brazilian cherry hardwood floors throughout. Wonderful floor plan has living room and dining room opening onto private balcony. Bedrooms are large and each has a double size  closet.  Master bathroom has lovely built in cabinets and a good size tile shower.  Immediate access to Chestnut Hill malls, medical center and major interstates. Ask agent for video.|14|6/1/2021 8:31:00 AM|0|N||A|G|3|1100|0.03|1100|N|4|2|2|0|Y|2||K,11,27|2||K||||2||K,U|2||A,V,K|2||V,K|||||||2||19|2||A,24,L||||||||||||||||||||||||||||A|||||||Suffolk|MA|301500|3184|2020|609|2|0||2|F|2f;0h|A,M|A,B|G||1|A,B,I|1|A||A|A|A,C,D,F,I,J|145|N|||||||2|N
CC|72840148|BB923687|BB3598|ACT|584900|831|E 2Nd St|2|1||02127|N||*Offers requested by 7:00 Monday, June 7th  Please make offers good until June 8th evening.*|  Awesome East Side Location!!  Don't miss out on this turn-key 2 bedroom condo featuring hardwood floors, great sized master bedroom with tons of natural light, eat-in kitchen with sliders to private deck, open floor plan living room, and tons of charm throughout.  You can't beat the sought after location within a block of the #7 Bus Stop, the M Street Park, dog park, playground, and just minutes to the beach, shopping, restaurants, Castle Island, Seaport District,  Rt 93, and more!  Showings start at the Open Houses on Saturday (June 5) 10am-12pm and Sunday 11am-1pm.  You really can just move in and enjoy making it your own... don't wait!|33|6/1/2021 8:35:00 AM|0|N||A|C,D|1|752|0.02|752|Y|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|442200|4670|2020|198|2|0||0||1f;0h|A||C|||B||B||A|A|A,C,I,K,L|3|N|||||||0|N
CC|72840156|BB806307|AN0215|ACT|870000|580|Washington St|604|1||02111|N|Bright & sunny condo at Millennium Place. The condo features sunlight beaming from full height windows and open-plan living spaces for easy entertaining. Cleanly designed, the kitchen is outfitted with custom-paneled refrigerator and dishwasher, stone counters, and a gas rangetop. The modern bathroom has both bathtub and shower marble-lined, a marble floor and a large vanity mirror. The unit also features both a washer and dryer.Illuminating from a glass facade and designed by award-winning architects, Millennium Place was built showcasing one of the best of a private escape one elevator ride up from the historical and cultural epicenter of New England. The building’s accommodating 24-hr concierge, valet parking, owner’s lounge, fitness center and it’s very own private club cater to a modern life. Discover life with amenities derived from five-star hotels: Millennium Place transforms urban living from the merely convenient to full luxury.|12|6/1/2021 8:42:00 AM|0|N||A|F|1|777|0.02|777|N|3|1|1|0|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|760500|8031|2020|761.68|6|0||0||1f;0h|A,C,E|||W|1|B|1|A||A|A|A,C,D,F,I,J,K,L,Y|256|N||N|||||0|N
CC|72840180|TM342013|AN2383|ACT|2100000|2|Avery St|23D|1|108|02111|N|The Ritz-Carlton Residences Boston! Do not miss this most desired "D-line" residence on the 23rd floor of The Ritz 'South Tower' offering picture-perfect views of the Boston Common, Public Garden, and Charles River. This home boasts 1,596 square feet of living space with an exceptional floor plan providing a generous living room with two walls of floor-to-ceiling windows and two spacious bedrooms. A fully remodeled kitchen is appointed with Arclinea Italian cabinetry, custom stone countertops, backsplash, and surround, plus top-of-the-line Sub-Zero, Gaggenau, and Miele appliances. Recently refinished Brazilian Cherry herringbone-patterned hardwood floors throughout. Excellent storage space including two oversized hallway closets, additional storage also available for rent. The main bedroom provides for 2 generous closets and an en-suite marble-appointed bathroom. Custom window shades and lighting throughout. The Ritz provides top-notch services and amenities to residents. Two parking.|16|6/1/2021 9:06:00 AM|0|N||A|F|1|1596|0.04|1596|N|4|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|1948900|20960.52|2021|2696|23|2|C,F|0||2f;1h|A||||4|C|4|A||A|A|B,C,D,F,H,I,J,K,L|172|N||Y|N||||2|N
CC|72840222|CN237704|AN2585|ACT|549000|10|Radcliffe Rd|1|1|010|02134|N|Open House 6/5 & 6/6 from 12:30-2pm. Large two bedroom used as a three bedroom in the past with parking, minutes to the Green Line. This spacious unit comes with a private massive covered porch, in unit laundry, deeded parking and with a enormous private storage unit. Whether you are looking to own or an investor seeking exceptional rental income, this gem is a must see!  Offers due Tuesday June 8th at 5pm|20|6/1/2021 2:57:00 PM|0|N||A|H|1|955|0.02|955|N|5|2|1|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|385200|4068|2020|520|1|0||1|A,D,F|1f;0h|A,C,M|A,B|G|G,N||F||L||A|A|A,C,F,I,J,K,L|19|N|||||||1|N
CC|72840270|CN231575|AN2885|ACT|899900|150|Staniford|227|1|109|02114|N|This is your chance to own a beautifully updated 2-bedroom, 1.5 bathroom unit in the highly sought after West End Place. This home offers an open floor plan on the main level with direct access to your private outdoor patio space that opens into the courtyard. In the kitchen, you will fall in love with the high-end upgrades including an Miele Refrigerator, Bosch dishwasher and induction range w/ steam and convection oven and a typhoon range hood, rare granite countertops, and breakfast bar with option for seating. On the second floor you have 2 bedrooms with oversized windows and plenty of room for storage.  Both bathrooms in the home have been updated with granite countertops and low flush toilets. The main bathroom also has a newly installed steam shower. In addition, the second floor houses your Miele washer and dryer. LED dimmable lighting throughout! The superb location in the city leaves you minutes away from shopping, highway access, and restaurants. Don’t miss this!|31|6/1/2021 10:20:00 AM|0|N||B|G,K|2|||1217|N|5|2|1|1|N|1|12'9"X22'|V,K,27,41,44,47,48|1|12'9"X22'|K,41,44,48||||1|8'9"X9'6"|B,L,U,5,26,47|2|12'9"X12'9"|V,K,4,27|2|13'X13'3"|V,K,27|||||||2|8'3"X5'6"|A,19,L,15,52|1|7'3"X5'6"|B,L|2||39,57|||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|2150|2|0|A,C|0|J|1f;1h|C,U|B|D,O,14,15|D|2|A,B,I|2|A|D|A|A|A,C,F,I,K,L,Y|185|N||N|||||0|N
CC|72840306|TM332955|AN2383|ACT|829000|1636|Columbia Rd|2|1|005|02127|N|Enjoy living across the street from the beach! This charming 3 bedroom, 1.5 bathroom condo has two private decks, central ac, and in-unit laundry.  There are 3 good size bedrooms, a living room, and dining room that allows for entertaining friends and family.  The condo is centrally located to M Street Beach, Carson Beach, and your close to East Broadway, Castle Island, and the Seaport.|21|6/1/2021 10:48:00 AM|0|N||A|I|1|1167|0.03|1167|N|6|3|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|685500|7239|2020|141.81|2|0||0|D|1f;1h|A||C||1|C|1|A||A|A|A,C,D,F,I,J|3|N||Y|A||||0|N
CC|72840313|CN224782|AN6190|ACT|819000|335|West 2nd Street|12|1|005|02127|N|Brand new construction in 2004, this 2 bedroom, 2 bathroom South Boston condo offers an exceptional living space in a thriving & convenient west side location. The open concept kitchen features an oversized island, granite countertops, stainless steel appliances, and ample cabinet storage. Opening to the living room, you will find plenty of room for a formal dining set, a gas fireplace and wall-length windows allowing the sunlight to stream in. The space is enhanced by pristine hardwood floors, recessed lighting, and tall ceilings. The master bedroom includes a double-door closet, as well as a double vanity master bath. There is also a sizable second bedroom and full bathroom. Enjoy the convenience of in-unit washer/dryer, central air conditioning, and TWO heated garage parking spaces. For those looking to spend time outdoors, there is a quaint courtyard for common use. Pets allowed. Many recent interior and exterior updates, all you need to do is move in!|19|6/7/2021 2:27:00 PM|0|N||A|G|1|||1268|N|3|2|2|0|Y|3|22X20|C,I,K,44|||||||3|9X22|K,O,U,5,44,47,60|3|11X14|A,V,K|3|10X11|V,K|||||||3||A,14|3||A||||||||||||||||||||||||||||A|||||||Suffolk|MA|803600|8486.02|2020|478.17|3|2|C,E,G,I|0|A,C|2f;0h|M|A|D|G|1|B,I|1|A|D|A|A|A,B,C,D,F,I,K,L|24|N|||||||2|N
CC|72840323|A9503358|AC1644|ACT|439900|492-494|E Broadway|4|1|005|02127|N|LOCATION LOCATION LOCATION! This one-bedroom unit offers a great layout with the kitchen area separate from the sleeping and living area, while taking advantage of light and space.  This unit offers higher ceilings and beautiful hardwood floors.  Relax and entertain outdoors on the oversized common deck with views, just in time for the summer. **LOW CONDO FEE** This unit offers common laundry and is all within a pet-friendly well-managed association.  This unit is ideal for the savvy buyer/investor looking for a gem and understands how rare sales are in this particular building! Highly accessible location provides easy access to bustling Broadway, Seaport, and all of South Boston’s hot spots, restaurants, shops, beaches and steps to multiple public transportation options.|7|6/1/2021 11:05:00 AM|0|N||A|A|1|437|0.01|437|N|3|1|1|0|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|308300|3256|2020|133.1|2|0||0|D|1f;0h|A,C|A,B|7,O|D|1|E,I|0|B||A|A|D,F,I,K,L,S|7|N||Y|F,P||||0|N
CC|72840329|BB806851|AN6194|ACT|799000|285|Bunker Hill Street|2|1|018|02129|N|Dramatic 2BD/1.5BA with 1 garage space + use of 4 deck/balconies, perched on Bunker Hill Street now available. Sunny floor-through boasts 3 decks/balconies plus use of a common deck, large bedrooms w/good storage space, towering ceilings & a wonderful, open layout. Step inside the condo into the Great Room. Here find an updated granite/stainless kitchen with large breakfast bar and a living room w/built-ins, front facing floor to ceiling windows plus fireplace. Off the living room find another nook, perfect for dining, home gym or WFH office. Both bedrooms can fit queen or king beds & feature direct access to exclusive decks/balconies. The 1.5 bathrooms, near to the bedrooms, are tastefully appointed. Other features: Ensuite laundry, central air, significant private basement storage and of course, garage parking.|15|6/2/2021 9:08:00 PM|0|N||A|C|1|||1045|N|5|2|1|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|721400|7618|2020|232|2|1|A,C|0|A,E,R|1f;1h||B|C|||B||A||A|A|A,B,C,D,H,I,J,K,L|3|N|||||||1|N
CC|72840337|H8000088|BB9059|ACT|679000|10|Monument Square|4|1|018|02129|N|This oversized 1+BR/1BA penthouse is perched atop Monument Square and offers nearly 800sf of living space and a spectacular common roof deck with views spanning from the Monument to the Boston skyline. The sunny open layout features a living/dining “great room” with three windows offering views of the park, exposed brick walls, crown molding and recessed lighting, and a well-appointed kitchen with shaker cabinetry, granite countertops, stainless appliances, and a peninsula w/bar seating and wine refrigerator. Tucked off the living space is an office nook, which, coupled with a sliver of the enlarged living space can be converted back into a second bedroom. Located at the rear for privacy are a spacious bedroom with oversized custom walk-in closet w/window and French door, and a beautiful and timeless full bath w/granite topped white vanity, wainscoting, bathtub, and mosaic tile floor. Amenities: large common yard, C/air, in-unit W/D, generous closet space and hardwood floors throughout|14|6/1/2021 11:14:00 AM|0|N||A|C|1|||794|Y|4|1|1|0||4||K,2,44,47,67|4||K,2,44,47,67||||4||V,K,U,2,44,47,51,60,61,67|4||G,I,V,W,K,2||||||||||4||A,21,L,U,2||||4||I|OFC|4||K,2,67|||||||||||||||||||||A|||||||Suffolk|MA|698800|7520.09|2021|225|4|0||0|D|1f;0h|C,M|B|M,P|D|1|B|1|A||A|A|A,C,D,F,I,J,K,L|4|N||N||N|||0|N
CC|72840365|TM332955|AN2383|ACT|499000|2-A|Victoria St|3|1|002|02125|N|Check out this top floor condo that can be used as a 2 or 3 bedroom.  The unit features stainless steel appliances, granite countertops, roof rights, a private deck, in-unit laundry, private storage, and hardwood floors throughout.  The condo is conveniently located to the JFK or Savin Hill T Station, Malibu Beach, 93, and South Bay. Enjoy all of the restaurants, bars, and shops close by.|23|6/1/2021 11:38:00 AM|0|N||A|I|1|896|0.02|893|Y|5|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|365400|3859|2020|225|3|0||0|D|1f;0h|||C||1|C,I||B||A|A|A,B,C,D,F|3|N|||||||0|N
